"rgn_id","habitat","health"
6,"soft_bottom",1
3,"soft_bottom",1
5,"soft_bottom",1
4,"soft_bottom",1
7,"soft_bottom",1
1,"soft_bottom",1
2,"soft_bottom",1
6,"saltmarsh",1
3,"saltmarsh",1
5,"saltmarsh",1
4,"saltmarsh",1
7,"saltmarsh",1
1,"saltmarsh",1
2,"saltmarsh",1
6,"seaice_edge",1
3,"seaice_edge",1
5,"seaice_edge",1
4,"seaice_edge",1
7,"seaice_edge",1
1,"seaice_edge",1
2,"seaice_edge",1
6,"seaice_shoreline",1
3,"seaice_shoreline",1
5,"seaice_shoreline",1
4,"seaice_shoreline",1
7,"seaice_shoreline",1
1,"seaice_shoreline",1
2,"seaice_shoreline",1
